timestamp,original_question,relevant_info
2025-11-09T02:21:51.127411,Which event predates the other: the amalgamation of the Province of Betanzos with Mondonedo or the completion of a cathedral marking the destination of a prominent Spanish Catholic pilgrimage in the same province? Provide the year of the earlier event.,"[""The amalgamation of the Province of Betanzos with Mondo\u00f1edo occurred in 1833, while the completion of the Santiago de Compostela Cathedral, marking the destination of the prominent Spanish Catholic pilgrimage, was finished in 1211. Therefore, the earlier event is the completion of the cathedral in 1211.""]"
2025-11-09T02:22:03.430016,"How many films with titles including the letter ""g"" did the director of ""Sword of the Valiant"" direct after the release of said film, but before the year 2000?","[""Stephen Weeks is a British film director, writer, and producer. His filmography includes the films \""Gawain and the Green Knight\"" (1973), \""Sword of the Valiant\"" (1983), and \""Ghost Story\"" (1974). Therefore, he directed \""Gawain and the Green Knight\"" and \""Ghost Story\"" which both contain the letter \""g\"". \""Sword of the Valiant\"" was released in 1984, so there are two films with \""g\"" directed before the year 2000.""]"
2025-11-09T02:22:16.389779,What medal did the woman who tied for 19th in the 2011 Pan American Games women's individual bowling event win as part of a women's bowling doubles team in the 2017 World Games?,[]
2025-11-09T02:22:28.627412,Did the entomologist who first described lesticus purpurascens come from the same country as the entomologist who first described the subfamily of that species?,"[""Lesticus purpurascens was first described by Stefano Ludovico Straneo, an Italian entomologist. The subfamily Pterostichinae was named by Franco Andrea Bonelli, who was also Italian. Both entomologists are from Italy.""]"
2025-11-09T02:22:45.462671,"If you were to combine two words, the first of which has a species called Polytrichum piliferum, and the second which has a breed type called Fleckvieh, you'd get the name of what countries capital city?","[""The species name \""Polytrichum piliferum\"" corresponds to the genus Polytrichum, which is part of the mosses in the taxonomic division Bryophyta. The breed type \""Fleckvieh\"" refers to a breed of cattle primarily found in Austria and Germany. Combining these two could create \""Vienna\"" which is the capital of Austria.""]"
2025-11-09T02:22:58.502091,What was the birthday of the man who was mayor of New York City the year Snoopy debuted in the Macy's Thanksgiving Day Parade?,"[""Snoopy debuted on October 4, 1950, and first appeared in the Macy's Thanksgiving Day Parade in 1968. The mayor of New York City at that time was John Lindsay, who was born on November 24, 1921.""]"
2025-11-09T02:23:34.834765,What is the average distance for the left field line in MLB stadiums with a retractable roof as of August 2024? Round to the nearest whole number.,[]
2025-11-09T02:23:49.161693,"As of August 3, 2024, which rabbi worked for both Reform Congregation Keneseth Israel in Philadelphia and Congregation Beth Israel in West Hartford, Connecticut?",[]
2025-11-09T02:24:01.655702,Where was the Winter Olympics held the year that the girl who was Wheaties first official spokeswoman turned 20 years old?,"[""The girl who was Wheaties' first official spokeswoman is Mary Lou Retton, who was born on January 24, 1968. By the time she turned 20 years old, the year would be 1988. The Winter Olympics held in that year, 1988, took place in Calgary, Canada.""]"
2025-11-09T02:24:13.975397,How many of Hitler's three couriers of his last will and other political documents died after 1980?,"[""Of Hitler's three couriers of his last will and political documents, Willy Johannmeyer died in 1970, Wilhelm Zander died in 1974, and Heinz Lorenz died in 1985. Thus, one of the couriers, Heinz Lorenz, died after 1980.""]"
2025-11-09T02:24:28.960676,The inventor of the first true pinhole camera was also the first to correctly explain what theory?,"[""The inventor of the first true pinhole camera is Ibn al-Haytham (Alhazen), who also was the first to correctly explain the theory of vision, arguing that vision occurs in the brain and is subjective, affected by personal experience.""]"
2025-11-09T02:24:50.460824,"As of August 2024, the Atlanta Braves beat the Houston Astros the last time they won the World Series. How many years before this did Jackie Robinson join the Brooklyn Dodgers?","[""The Atlanta Braves won the World Series against the Houston Astros in 2021. Jackie Robinson joined the Brooklyn Dodgers in 1947. Therefore, they won the World Series 74 years after Jackie Robinson joined the Dodgers."", ""The Atlanta Braves won the World Series in 2021, and Jackie Robinson joined the Brooklyn Dodgers in 1947. Therefore, the difference is 2021 - 1947 = 74 years."", ""Jackie Robinson broke the color line when he started at first base for the Brooklyn Dodgers on April 15, 1947.""]"
2025-11-09T02:25:05.575345,In which of the three Intertidal zones would you most likely find the Septifer bilocularis?,"[""The Septifer bilocularis is a marine bivalve species that is typically found in tropical Indo-Pacific waters, which often includes intertidal zones. The intertidal zone is known to host a wide variety of marine species, including mussels, which are part of the Mytilidae family to which Septifer bilocularis belongs. Typical inhabitants of the intertidal rocky shore include mussels, among others.""]"
2025-11-09T02:25:21.741191,"In the Eurovision Song Contest 2024, one country scored a combined total (jury and televoting results) of 268 - as did another country in the contest the year before. Which countries are they?","[""In the Eurovision Song Contest 2024, Italy scored a combined total of 268 points. In the previous year's contest (2023), Sweden also scored 268 points.""]"
2025-11-09T02:25:37.945172,"The quarterback who was selected first overall in the 1998 NFL draft, won the Superbowl with 2 different teams, both named after what type of animal?","[""The quarterback who was selected first overall in the 1998 NFL draft is Peyton Manning. He won the Super Bowl with two different teams: the Indianapolis Colts and the Denver Broncos, both of which are named after animals (Colts and Broncos)."", ""Peyton Manning was selected first overall in the 1998 NFL draft by the Indianapolis Colts. He won the Super Bowl with two different teams, the Colts and the Denver Broncos, both named after animals (Colts and Broncos).""]"
2025-11-09T02:25:52.249321,"As of 1st August 2024, How much younger is the current youngest US House Representative than the American folk hero who died at the Alamo when they were elected to the US House of Representatives?",[]
2025-11-09T02:26:08.776715,"Who was older, the guitar player for the Dugites from 1982-1983 or the lead singer of The Sports?","[""Andrew Pendlebury, who was the guitar player for The Dugites from 1982-1983, was born in 1952. Stephen Cummings, the lead singer of The Sports, was born on 13 September 1954. Therefore, Andrew Pendlebury is older than Stephen Cummings.""]"
2025-11-09T02:26:25.780316,"In the first movie that Emma Stone won an Academy Award for Best Actress in, did her costar win an Academy Award for Best Actor?","[""Emma Stone won an Academy Award for Best Actress for her role in \""La La Land,\"" and her co-star Ryan Gosling did not win an Academy Award for Best Actor for that film, as Casey Affleck won Best Actor for \""Manchester by the Sea.\"""", ""Emma Stone won the Academy Award for Best Actress for her role in \""La La Land\"" (2016). Her co-star, Ryan Gosling, did not win the Academy Award for Best Actor for his role in the same film."", ""Emma Stone won her first Academy Award for Best Actress for her performance in the romantic musical La La Land (2016), which also starred Ryan Gosling. He was nominated for the Academy Award for Best Actor for his role in the same film.""]"
2025-11-09T02:26:42.788886,"As of August 4, 2024, what is the first initial and surname of the cricketer who became the top-rated test batsman in the 2020s, is the fastest player of their country to 6 1000 run milestones in tests, and became their country's all-time leading run scorer in tests in the same year?","[""Kane Williamson became the top-rated test batsman in the 2020s, is the fastest player of New Zealand to 6 1000 run milestones in tests, and became New Zealand's all-time leading run scorer in tests in the same year (2024)."", ""Kane Williamson became the top-rated Test batsman in the 2020s and was the fastest player from New Zealand to reach the 6,000 run milestone in Tests. He also became New Zealand's all-time leading run scorer in Tests in the same year.""]"
